id,probability,prediction
2573,0.029469613,0
2574,0.016396264,0
2575,0.020230595,0
2576,0.08951493,0
2577,0.059997756,0
2578,0.057290394,0
2579,0.03530289,0
2580,0.0075359666,0
2581,0.07363219,0
2582,0.027718665,0
2583,0.01672116,0
2584,0.049398422,0
2585,0.01138075,0
2586,0.025153866,0
2587,0.02420164,0
2588,0.05818847,0
2589,0.021355482,0
2590,0.013126496,0
2591,0.12931848,0
2592,0.08648657,0
2593,0.06970599,0
2594,0.18980601,0
2595,0.057918385,0
2596,0.04812335,0
2597,0.00022049848,0
2598,0.025246121,0
2599,0.04050127,0
2600,4.9933384e-05,0
2601,0.08503319,0
2602,0.012631524,0
2603,0.004452914,0
2604,0.038236905,0
2605,0.054450374,0
2606,0.041216288,0
2607,0.006358348,0
2608,0.003889369,0
2609,0.049375568,0
2610,0.0017423035,0
2611,0.026752423,0
2612,0.007184646,0
2613,0.0011234628,0
2614,0.00062836584,0
2615,0.09678305,0
2616,0.004234498,0
2617,0.0023967696,0
2618,0.015457114,0
2619,2.2111748e-05,0
2620,0.036886208,0
2621,0.081353344,0
2622,0.0011118662,0
2623,0.0046278113,0
2624,0.00600868,0
2625,0.0129843,0
2626,0.09264656,0
2627,0.06329567,0
2628,0.008022306,0
2629,0.08825061,0
2630,0.021942569,0
2631,0.012717056,0
2632,0.03557271,0
2633,0.036311824,0
2634,0.006504643,0
2635,0.013201673,0
2636,0.026663667,0
2637,0.010621559,0
2638,0.018200502,0
2639,0.01633786,0
2640,0.033354647,0
2641,0.072839566,0
2642,0.021802232,0
2643,0.0047846157,0
2644,0.012825772,0
2645,0.012417258,0
2646,0.015635515,0
2647,0.013671834,0
2648,0.04524308,0
2649,0.034576476,0
2650,0.02161726,0
2651,0.018778274,0
2652,0.003844468,0
2653,0.1280716,0
2654,0.05585059,0
2655,0.0014860223,0
2656,0.022178592,0
2657,0.025122058,0
2658,0.0370053,0
2659,0.00025920494,0
2660,0.021282827,0
2661,0.10207759,0
2662,0.015033434,0
2663,0.010583433,0
2664,0.05269693,0
2665,0.0012596126,0
2666,0.007842046,0
2667,0.008812251,0
2668,0.0036617457,0
2669,0.022360887,0
2670,0.056261912,0
2671,0.029620437,0
2672,0.0017804649,0
2673,0.046084188,0
2674,0.02664297,0
2675,0.030088423,0
2676,0.0003243706,0
2677,0.024076052,0
2678,0.047531947,0
2679,0.024518127,0
2680,6.7524474e-05,0
2681,0.03642871,0
2682,0.011613235,0
2683,0.0052303374,0
2684,0.02838687,0
2685,0.04070347,0
2686,0.038745582,0
2687,0.008719961,0
2688,0.06759986,0
2689,0.033865303,0
2690,0.031004027,0
2691,0.19649999,0
2692,0.02694396,0
2693,0.05271151,0
2694,0.05595414,0
2695,0.7220445,1
2696,0.0013646374,0
2697,0.017840557,0
2698,0.031069832,0
2699,0.06539634,0
2700,0.05828229,0
2701,0.06854526,0
2702,0.0419014,0
2703,0.006330968,0
2704,0.042885818,0
2705,0.030068796,0
2706,0.07341258,0
2707,0.3083691,0
2708,0.10207759,0
2709,0.001011325,0
2710,0.0068917456,0
2711,0.0328679,0
2712,0.11821729,0
2713,0.00029068583,0
2714,0.0867316,0
2715,0.035927437,0
2716,0.027562179,0
2717,0.00073939504,0
2718,0.039561883,0
2719,0.03110073,0
2720,0.010436302,0
2721,0.07193372,0
2722,0.03550051,0
2723,0.010543318,0
2724,0.004158603,0
2725,0.010291205,0
2726,0.016066222,0
2727,0.095568545,0
2728,0.13002573,0
2729,0.06245863,0
2730,0.024934618,0
2731,0.014833787,0
2732,0.0063002855,0
2733,0.042294025,0
2734,0.038328767,0
2735,0.016469063,0
2736,0.0032826632,0
2737,0.0036168569,0
2738,0.011231765,0
2739,0.00027230178,0
2740,0.01669826,0
2741,0.029450828,0
2742,0.19469827,0
2743,0.0036598255,0
2744,0.11224729,0
2745,0.014793078,0
2746,0.06326886,0
2747,0.013608836,0
2748,0.008790685,0
2749,0.066863194,0
2750,0.02924751,0
2751,0.07361679,0
2752,0.023666257,0
2753,0.019982763,0
2754,0.018123744,0
2755,0.004512157,0
2756,0.0044657676,0
2757,0.032154273,0
2758,0.00072950544,0
2759,0.0011515016,0
2760,0.0067302086,0
2761,0.040215924,0
2762,0.022453044,0
2763,0.011418226,0
2764,0.020481488,0
2765,0.019061426,0
2766,0.063973315,0
2767,0.022905597,0
2768,0.034715954,0
2769,0.02581441,0
2770,0.006883784,0
2771,0.010899772,0
2772,0.008260563,0
2773,0.051337622,0
2774,0.0023608473,0
2775,0.051783107,0
2776,0.010240982,0
2777,0.2693702,0
2778,0.0036017187,0
2779,0.045863226,0
2780,0.025317658,0
2781,0.03934162,0
2782,0.014514775,0
2783,0.059568346,0
2784,0.004960442,0
2785,0.008881402,0
2786,0.01578925,0
2787,0.022319125,0
2788,0.015262569,0
2789,0.098610565,0
2790,0.00741586,0
2791,0.0035031524,0
2792,0.006223141,0
2793,0.025124634,0
2794,0.045364007,0
2795,0.003781227,0
2796,0.009396712,0
2797,0.0070485505,0
2798,0.098517574,0
2799,0.0027888836,0
2800,0.017081866,0
2801,0.009105179,0
2802,0.04467455,0
2803,0.0065353657,0
2804,0.011888475,0
2805,0.0021452582,0
2806,0.047106195,0
2807,0.043442797,0
2808,0.012817848,0
2809,0.006971572,0
2810,0.0027803816,0
2811,0.08275402,0
2812,0.030453688,0
2813,0.022692591,0
2814,4.5268393e-05,0
2815,3.551921e-05,0
2816,0.0013101272,0
2817,0.039286565,0
2818,0.020277314,0
2819,0.051724907,0
2820,0.46349907,0
2821,0.0010709001,0
2822,0.0038543674,0
2823,0.065211214,0
2824,0.000661979,0
2825,0.0039038458,0
2826,0.057167314,0
2827,0.013621821,0
2828,0.10189822,0
2829,0.123014025,0
2830,0.018065825,0
2831,0.0015851605,0
2832,0.12203082,0
2833,0.08370832,0
2834,0.008952387,0
2835,0.043022655,0
2836,0.015510441,0
2837,0.0025980375,0
2838,0.010491091,0
2839,0.0779877,0
2840,0.012715283,0
2841,0.01610641,0
2842,0.008715037,0
2843,0.009865099,0
2844,0.022506705,0
2845,0.07493646,0
2846,0.038994793,0
2847,0.099736854,0
2848,0.044937458,0
2849,0.015375588,0
2850,0.009803288,0
2851,0.037306547,0
2852,0.03763481,0
2853,0.00062656467,0
2854,0.0005177776,0
2855,0.014614901,0
2856,0.024984002,0
2857,0.20005262,0
2858,0.07132895,0
2859,0.029912634,0
2860,0.0058566504,0
2861,0.00018938704,0
2862,0.067358956,0
2863,0.06423722,0
2864,0.012643829,0
2865,0.0049271793,0
2866,0.0020479953,0
2867,0.005393347,0
2868,0.03246078,0
2869,0.26143,0
2870,0.40464926,0
2871,0.0037908345,0
2872,0.06408981,0
2873,0.025204293,0
2874,0.027666902,0
2875,0.05291918,0
2876,0.026221024,0
2877,0.06922026,0
2878,0.033723786,0
2879,0.09557873,0
2880,0.003615922,0
2881,0.004879093,0
2882,0.024402397,0
2883,0.06349407,0
2884,0.00014289151,0
2885,0.024171097,0
2886,0.040546972,0
2887,0.012915646,0
2888,0.048498645,0
2889,0.035035986,0
2890,0.09189232,0
2891,0.0027932208,0
2892,0.11227036,0
2893,0.026190829,0
2894,0.00653802,0
2895,0.014907764,0
2896,0.03820227,0
2897,0.012600139,0
2898,0.19850595,0
2899,0.08844363,0
2900,0.0026699568,0
2901,0.067308635,0
2902,0.01356345,0
2903,0.02990369,0
2904,0.002363579,0
2905,0.030704867,0
2906,0.009079085,0
2907,0.07335265,0
2908,0.02126715,0
2909,0.0139342435,0
2910,0.025674537,0
2911,0.020753039,0
2912,0.06330906,0
2913,0.061701585,0
2914,0.013298279,0
2915,0.25823677,0
2916,0.012596177,0
2917,0.004668762,0
2918,0.011928144,0
2919,0.0052671893,0
2920,0.007879361,0
2921,0.00030758555,0
2922,0.005557707,0
2923,0.097899444,0
2924,0.10091345,0
2925,0.017987205,0
2926,0.040029224,0
2927,0.056049917,0
2928,0.08272462,0
2929,0.0924934,0
2930,0.016921908,0
2931,0.058636755,0
2932,0.0023604936,0
2933,0.0044935844,0
2934,0.05581397,0
2935,0.024065835,0
2936,0.18924616,0
2937,0.010805832,0
2938,0.19569427,0
2939,0.081530705,0
2940,0.0057863467,0
2941,0.09215744,0
2942,0.013579653,0
2943,0.0010453305,0
2944,0.007098962,0
2945,0.014460127,0
2946,0.010198931,0
2947,0.040689155,0
2948,0.046059553,0
2949,0.034022734,0
2950,0.010819377,0
2951,0.033212572,0
2952,0.059500657,0
2953,0.016478628,0
2954,0.21231765,0
2955,0.0148701165,0
2956,0.060013223,0
2957,0.03228618,0
2958,0.064507306,0
2959,0.09087786,0
2960,0.0207145,0
2961,6.882047e-05,0
2962,0.006598908,0
2963,0.02401767,0
2964,0.0070780604,0
2965,0.005270733,0
2966,0.00077097694,0
2967,0.036395032,0
2968,0.0033767985,0
2969,0.045738235,0
2970,0.01883243,0
2971,0.0196481,0
2972,0.020149207,0
2973,0.021021474,0
2974,0.011398447,0
2975,0.00019976722,0
2976,0.008964435,0
2977,0.004573971,0
2978,0.06850014,0
2979,0.10207759,0
2980,0.02570752,0
2981,0.01928319,0
2982,0.0011785991,0
2983,0.04009058,0
2984,0.0046046344,0
2985,0.02428582,0
2986,0.0027666048,0
2987,0.062625065,0
2988,0.041216515,0
2989,0.03683373,0
2990,0.019788545,0
2991,0.0183428,0
2992,6.2569285e-05,0
2993,0.037473485,0
2994,0.31551093,0
2995,0.025487235,0
2996,0.025991632,0
2997,0.0069244127,0
2998,0.090706326,0
2999,0.021854024,0
3000,0.0019649568,0
3001,0.028115844,0
3002,0.076015174,0
3003,0.022277175,0
3004,0.124287255,0
3005,0.06051151,0
3006,0.041540667,0
3007,0.001837145,0
3008,0.0019045495,0
3009,0.023231383,0
3010,0.010682241,0
3011,0.020307152,0
3012,0.065307885,0
3013,0.005863965,0
3014,0.0067154495,0
3015,0.38357455,0
3016,0.084577754,0
3017,0.21798068,0
3018,0.05116684,0
3019,0.025534209,0
3020,0.101548694,0
3021,0.009913515,0
3022,0.046430673,0
3023,0.0024915033,0
3024,0.09541456,0
3025,0.050707523,0
3026,0.022638451,0
3027,0.02126762,0
3028,0.0035606849,0
3029,0.015970051,0
3030,0.06364929,0
3031,0.028164992,0
3032,0.029037325,0
3033,0.011994596,0
3034,0.0006683647,0
3035,0.019054983,0
3036,0.092968486,0
3037,0.014148123,0
3038,0.09123951,0
3039,0.023181733,0
3040,0.018383814,0
3041,0.048312288,0
3042,0.063625835,0
3043,0.0813926,0
3044,0.016450036,0
3045,0.006674882,0
3046,0.017784903,0
3047,0.043942425,0
3048,0.03984027,0
3049,0.0045336946,0
3050,0.0441727,0
3051,0.053264152,0
3052,0.0023117342,0
3053,0.0034916205,0
3054,0.01111818,0
3055,0.0018722472,0
3056,0.0060539087,0
3057,3.120236e-05,0
3058,0.0016438781,0
3059,0.005249137,0
3060,0.080047406,0
3061,0.0546601,0
3062,0.094734244,0
3063,0.008208583,0
3064,0.04236991,0
3065,0.06502083,0
3066,0.0056281458,0
3067,0.049439296,0
3068,0.014117163,0
3069,0.041205302,0
3070,0.03715205,0
3071,0.009586824,0
3072,0.0015674082,0
3073,0.032293323,0
3074,0.07021283,0
3075,0.05130328,0
3076,0.019296939,0
3077,0.046150334,0
3078,0.029168664,0
3079,0.0051305345,0
3080,0.011536021,0
3081,0.013623143,0
3082,0.0010564856,0
3083,0.009242671,0
3084,0.0053616986,0
3085,0.018639691,0
3086,0.015775912,0
3087,0.04498866,0
3088,0.049116712,0
3089,0.0147787975,0
3090,0.039664563,0
3091,0.014172673,0
3092,0.026460867,0
3093,0.0033537336,0
3094,0.004642463,0
3095,0.057833273,0
3096,0.018535094,0
3097,0.02581696,0
3098,0.009746748,0
3099,0.075573064,0
3100,0.067449555,0
3101,0.0048553296,0
3102,0.03137698,0
3103,0.8250355,1
3104,0.04556414,0
3105,0.015347115,0
3106,0.069628574,0
3107,0.09039212,0
3108,0.033015154,0
3109,0.061457034,0
3110,0.079867125,0
3111,0.0898804,0
3112,0.064986184,0
3113,0.04709632,0
3114,0.061625566,0
3115,0.0013252837,0
3116,0.01748852,0
3117,0.092108615,0
3118,0.03147308,0
3119,0.008414847,0
3120,0.010387256,0
3121,0.02730284,0
3122,0.017153943,0
3123,0.017376445,0
3124,0.12784372,0
3125,0.56957316,1
3126,0.0075438805,0
3127,0.21548598,0
3128,0.03892074,0
3129,0.04181346,0
3130,0.03982375,0
3131,0.052019197,0
3132,0.026546698,0
3133,0.014386872,0
3134,0.0065154363,0
3135,0.012503016,0
3136,0.011589013,0
3137,0.011589953,0
3138,0.018240597,0
3139,0.25438744,0
3140,0.0509245,0
3141,0.13316676,0
3142,0.007962718,0
3143,0.07175415,0
3144,0.014860206,0
3145,0.019315762,0
3146,0.052602936,0
3147,0.061376084,0
3148,0.0014535188,0
3149,0.025845477,0
3150,0.040313143,0
3151,2.416863e-06,0
3152,0.04579529,0
3153,0.00056281395,0
3154,0.0058103385,0
3155,0.021796757,0
3156,0.005121945,0
3157,0.016102912,0
3158,0.010849824,0
3159,0.08431666,0
3160,0.067152716,0
3161,0.004846431,0
3162,0.43939364,0
3163,0.019860882,0
3164,0.006729488,0
3165,0.028526064,0
3166,0.1314267,0
3167,0.027686093,0
3168,0.022716593,0
3169,0.035444494,0
3170,0.022194859,0
3171,0.014204835,0
3172,0.03458695,0
3173,0.033238053,0
3174,0.06933247,0
3175,0.021737497,0
3176,0.025197962,0
3177,0.09067708,0
3178,0.014139878,0
3179,0.09032569,0
3180,0.01758095,0
3181,0.0024486063,0
3182,0.037731875,0
3183,0.028106995,0
3184,0.0065608327,0
3185,0.05892879,0
3186,0.0048264316,0
3187,0.057439275,0
3188,0.012358127,0
3189,0.032428894,0
3190,0.091084965,0
3191,0.5348942,0
3192,0.030812507,0
3193,0.03874729,0
3194,0.0144524835,0
3195,0.03807553,0
3196,0.056312814,0
3197,0.013144595,0
3198,0.0058034454,0
3199,0.008046421,0
3200,0.015773468,0
3201,0.046930965,0
3202,0.007185946,0
3203,0.015602728,0
3204,0.00043241336,0
3205,0.0040559517,0
3206,0.038360864,0
3207,0.068288244,0
3208,0.09364609,0
3209,0.021915687,0
3210,0.04998476,0
3211,0.00012479466,0
3212,0.055148404,0
3213,0.008820347,0
3214,0.041531973,0
3215,0.17915046,0
3216,0.48704648,0
3217,0.08144251,0
3218,0.1017581,0
3219,0.0054973895,0
3220,0.009335561,0
3221,0.015945535,0
3222,0.011920391,0
3223,0.018314252,0
3224,0.04511562,0
3225,0.0060104174,0
3226,0.09427222,0
3227,0.040570322,0
3228,0.086071715,0
3229,0.018657686,0
3230,0.022668052,0
3231,0.05940879,0
3232,0.05674005,0
3233,0.0049217143,0
3234,0.0051483153,0
3235,0.028754774,0
3236,0.0016900017,0
3237,0.0017013443,0
3238,0.008942797,0
3239,0.019521507,0
3240,0.0077031814,0
3241,0.4035105,0
3242,0.02954693,0
3243,0.116552085,0
3244,0.025382115,0
3245,0.031281225,0
3246,0.36588854,0
3247,0.038273495,0
3248,0.14211611,0
3249,0.012464254,0
3250,0.052012306,0
3251,0.00019477488,0
3252,0.0047089313,0
3253,0.112600654,0
3254,0.022644898,0
3255,0.0122710625,0
3256,0.03735066,0
3257,0.012654001,0
3258,0.0019959053,0
3259,0.018424058,0
3260,0.008412135,0
3261,0.0029140383,0
3262,0.058675144,0
3263,0.011622456,0
3264,0.03877582,0
3265,0.019363683,0
3266,0.046138044,0
3267,0.027928995,0
3268,0.010145361,0
3269,0.019492533,0
3270,0.025218373,0
3271,0.004247595,0
3272,0.0006489002,0
3273,0.014918293,0
3274,0.09017382,0
3275,0.009436013,0
3276,0.011254092,0
3277,0.09153784,0
3278,0.06682889,0
3279,0.008931317,0
3280,0.0118992245,0
3281,0.029203866,0
3282,0.00190195,0
3283,0.016767714,0
3284,0.01829791,0
3285,0.013829244,0
3286,0.07575282,0
3287,0.056658283,0
3288,0.05584628,0
3289,0.02230447,0
3290,0.23439246,0
3291,0.017282957,0
3292,0.03436066,0
3293,0.00034985074,0
3294,0.016510544,0
3295,0.008335873,0
3296,0.00024415995,0
3297,0.09157899,0
3298,0.0074096746,0
3299,0.049435303,0
3300,0.058473505,0
3301,4.0401974e-05,0
3302,0.02182487,0
3303,0.044066403,0
3304,0.0024907,0
3305,0.009586381,0
3306,0.003591179,0
3307,0.05358595,0
3308,0.008332468,0
3309,0.037060916,0
3310,0.3518545,0
3311,0.080719724,0
3312,0.073083974,0
3313,0.0041821543,0
3314,0.05415148,0
3315,0.0029680775,0
3316,0.02146778,0
3317,0.063717425,0
3318,0.11356968,0
3319,0.027060162,0
3320,0.04236042,0
3321,0.044912893,0
3322,0.01089914,0
3323,0.034504347,0
3324,0.024255075,0
3325,0.004403239,0
3326,0.08852855,0
3327,0.010943231,0
3328,0.017289974,0
3329,0.011900244,0
3330,0.013682705,0
3331,0.0033442099,0
3332,0.08965061,0
3333,0.08858086,0
3334,0.035904102,0
3335,0.012976516,0
3336,8.7602595e-05,0
3337,0.00973753,0
3338,0.06696637,0
3339,0.023358263,0
3340,0.86032444,1
3341,0.020179959,0
3342,0.1369575,0
3343,0.071639866,0
3344,0.025642755,0
3345,0.05546963,0
3346,0.373019,0
3347,0.061990425,0
3348,0.06916757,0
3349,0.041373182,0
3350,0.17453922,0
3351,0.004611316,0
3352,0.030068522,0
3353,0.024033014,0
3354,0.06138962,0
3355,0.03810081,0
3356,0.18637821,0
3357,0.027638061,0
3358,0.0329381,0
3359,0.0024945424,0
3360,0.011566978,0
3361,0.03134612,0
3362,0.42668802,0
3363,0.07905089,0
3364,0.0077766315,0
3365,0.30791897,0
3366,0.022024158,0
3367,0.018496389,0
3368,0.01422226,0
3369,0.060195003,0
3370,0.050694622,0
3371,0.047077857,0
3372,0.0007279755,0
3373,0.04615313,0
3374,0.05699103,0
3375,0.06650436,0
3376,0.007266044,0
3377,0.102031134,0
3378,0.012784807,0
3379,0.03427012,0
3380,0.07927731,0
3381,0.014031833,0
3382,0.0566767,0
3383,0.010955763,0
3384,0.011330963,0
3385,0.043007296,0
3386,0.007892327,0
3387,0.042265054,0
3388,0.03388332,0
3389,0.0029128594,0
3390,0.039193626,0
3391,0.09324465,0
3392,0.0015074062,0
3393,0.0007294706,0
3394,0.008402025,0
3395,0.009560862,0
3396,0.04443712,0
3397,0.06128415,0
3398,0.028241213,0
3399,0.17505212,0
3400,0.027083252,0
3401,0.0010229757,0
3402,0.0036859086,0
3403,0.031391192,0
3404,0.05768665,0
3405,0.015738603,0
3406,0.0047543673,0
3407,0.0778879,0
3408,0.10825766,0
3409,0.06749179,0
3410,0.002448393,0
3411,0.0006226672,0
3412,0.114639856,0
3413,0.0070849936,0
3414,0.040633503,0
3415,0.035771538,0
3416,0.0062844683,0
3417,0.07532936,0
3418,0.041899424,0
3419,0.0049660937,0
3420,0.013174466,0
3421,0.0016247792,0
3422,0.033881295,0
3423,0.0035779492,0
3424,0.042808145,0
3425,0.096158125,0
3426,0.025401521,0
3427,0.0979034,0
3428,0.004116936,0
3429,0.008396986,0
3430,0.002968034,0
3431,0.10185234,0
3432,0.050115667,0
3433,0.23456688,0
3434,0.0011252676,0
3435,0.025032142,0
3436,0.0330667,0
3437,0.023917977,0
3438,0.080913834,0
3439,0.0055841445,0
3440,0.020552678,0
3441,0.015248349,0
3442,0.03190946,0
3443,0.0033927,0
3444,0.0034638646,0
3445,0.081933185,0
3446,9.116827e-05,0
3447,0.0012106998,0
3448,0.014621633,0
3449,0.010502968,0
3450,0.014999015,0
3451,0.05898287,0
3452,0.033870414,0
3453,0.023680266,0
3454,0.03555696,0
3455,0.02426152,0
3456,0.030661214,0
3457,0.0014248603,0
3458,0.06755708,0
3459,0.012672876,0
3460,0.08489497,0
3461,0.033526603,0
3462,0.002924431,0
3463,0.027081512,0
3464,0.0043456694,0
3465,0.015047702,0
3466,0.023859328,0
3467,0.0149273975,0
3468,0.058153242,0
3469,0.044409998,0
3470,0.0067477147,0
3471,0.013223109,0
3472,0.012158001,0
3473,0.035596482,0
3474,0.04625394,0
3475,0.046199866,0
3476,0.07971864,0
3477,0.023883024,0
3478,0.0055234735,0
3479,0.0034920888,0
3480,0.002309507,0
3481,0.0076107765,0
3482,0.080573395,0
3483,0.05875429,0
3484,0.014772063,0
3485,0.053979624,0
3486,0.010823829,0
3487,0.05210521,0
3488,0.08383146,0
3489,0.0067936694,0
3490,0.0029195535,0
3491,0.01366033,0
3492,0.011007522,0
3493,0.04648516,0
3494,0.10154226,0
3495,0.019383002,0
3496,0.04970704,0
3497,0.050485108,0
3498,0.0020375843,0
3499,0.06420421,0
3500,0.0642029,0
3501,0.04977276,0
3502,0.010343293,0
3503,0.023886807,0
3504,0.017051263,0
3505,0.014971805,0
3506,0.021687478,0
3507,0.00023968183,0
3508,0.21236683,0
3509,0.012892238,0
3510,0.013508204,0
3511,0.0145112155,0
3512,0.00018026367,0
3513,0.020250099,0
3514,0.07226432,0
3515,0.039273024,0
3516,0.08942916,0
3517,0.05298558,0
3518,0.01081703,0
3519,0.10207759,0
3520,0.02842381,0
3521,0.06406396,0
3522,0.0071531576,0
3523,0.04219467,0
3524,0.017265579,0
3525,0.0032238308,0
3526,0.030300446,0
3527,0.0395193,0
3528,0.012659257,0
3529,0.005829464,0
3530,8.817947e-05,0
3531,0.0069394726,0
3532,0.0016287644,0
3533,0.024085676,0
3534,9.688184e-06,0
3535,0.04077461,0
3536,0.606732,1
3537,0.0043102084,0
3538,0.09757251,0
3539,0.0071795457,0
3540,0.09179465,0
3541,0.06931437,0
3542,0.019126827,0
3543,0.029370721,0
3544,0.0054606907,0
3545,0.04465161,0
3546,0.0025479707,0
3547,0.010801316,0
3548,0.013435938,0
3549,0.031116493,0
3550,0.02473619,0
3551,0.027523722,0
3552,0.00430914,0
3553,0.0110924,0
3554,0.09230571,0
3555,0.073960535,0
3556,0.033514082,0
3557,0.09922047,0
3558,0.0014606578,0
3559,0.0895177,0
3560,0.009670217,0
3561,0.04673081,0
3562,0.03421034,0
3563,0.028068153,0
3564,0.004147853,0
3565,0.011098904,0
3566,0.012377745,0
3567,0.005596773,0
3568,0.07117093,0
3569,0.062070996,0
3570,0.02930911,0
3571,0.045685463,0
3572,0.04722288,0
3573,0.010665263,0
3574,0.006566084,0
3575,0.027265422,0
3576,0.012806021,0
3577,0.09657113,0
3578,0.0314677,0
3579,0.0052662045,0
3580,0.24062444,0
3581,0.0042662835,0
3582,0.014492414,0
3583,0.03257617,0
3584,0.03130123,0
3585,0.020538462,0
3586,0.0018932384,0
3587,0.031497482,0
3588,0.010448596,0
3589,0.0008532819,0
3590,0.068401605,0
3591,0.0013556024,0
3592,0.005703684,0
3593,0.054537702,0
3594,0.24587789,0
3595,0.008870743,0
3596,0.0046512717,0
3597,0.004892992,0
3598,0.05677256,0
3599,0.03753569,0
3600,0.065480076,0
3601,0.0330464,0
3602,0.046460915,0
3603,0.0019282097,0
3604,0.055782292,0
3605,0.0006446046,0
3606,0.0017814399,0
3607,0.010934919,0
3608,0.049050722,0
3609,0.052165724,0
3610,0.007811756,0
3611,0.03966766,0
3612,0.02281067,0
3613,0.037248883,0
3614,0.0018916406,0
3615,0.04367429,0
3616,0.24758846,0
3617,0.036343884,0
3618,0.023408944,0
3619,0.041519724,0
3620,0.01810315,0
3621,0.03504857,0
3622,0.0024340902,0
3623,0.07200819,0
3624,0.08141166,0
3625,0.008441144,0
3626,0.040034052,0
3627,0.038504545,0
3628,0.049443096,0
3629,0.017562414,0
3630,0.012472521,0
3631,0.017545367,0
3632,0.011382671,0
3633,0.041027438,0
3634,0.052022137,0
3635,0.068572566,0
3636,0.12932894,0
3637,0.109995835,0
3638,0.10207759,0
3639,0.040294014,0
3640,0.02508139,0
3641,0.0043431036,0
3642,0.019527715,0
3643,0.00051862025,0
3644,0.020697538,0
3645,0.019823676,0
3646,0.01445209,0
3647,0.0034350352,0
3648,0.02810047,0
3649,0.021142535,0
3650,0.057276912,0
3651,0.0026305052,0
3652,0.039370988,0
3653,0.002367358,0
3654,0.0006125575,0
3655,0.015827324,0
3656,0.0053473935,0
3657,0.022643052,0
3658,0.18073387,0
3659,0.070529595,0
3660,0.007333466,0
3661,0.025301578,0
3662,0.02226333,0
3663,0.045155644,0
3664,0.03068088,0
3665,0.037114233,0
3666,0.33103782,0
3667,0.011430602,0
3668,0.037903152,0
3669,0.006055074,0
3670,0.05620558,0
3671,0.04596204,0
3672,0.02206559,0
3673,0.002186939,0
3674,0.055276852,0
3675,0.03699729,0
3676,0.08547992,0
3677,0.057867322,0
3678,0.025497178,0
3679,0.14268495,0
3680,0.022110779,0
3681,0.039221987,0
3682,0.032334648,0
3683,0.056842286,0
3684,0.09905902,0
3685,0.001245345,0
3686,0.10207759,0
3687,0.028245144,0
3688,0.003337351,0
3689,0.024530048,0
3690,0.008948271,0
3691,0.03471933,0
3692,0.053218964,0
3693,0.02692497,0
3694,0.048972387,0
3695,0.057518836,0
3696,0.04041517,0
3697,0.033191066,0
3698,0.006578774,0
3699,0.04317828,0
3700,0.0071917926,0
3701,0.09679969,0
3702,0.050250284,0
3703,0.027952533,0
3704,0.05398235,0
3705,0.0886269,0
3706,0.017676486,0
3707,0.10004434,0
3708,0.043821912,0
3709,0.039115366,0
3710,0.0008004256,0
3711,0.012142748,0
3712,0.01790935,0
3713,0.024250798,0
3714,0.017094154,0
3715,0.00035859045,0
3716,0.020910373,0
3717,0.008620241,0
3718,0.23471308,0
3719,0.018046338,0
3720,0.7220445,1
3721,0.02137952,0
3722,0.026019137,0
3723,0.036893863,0
3724,0.0042748116,0
3725,0.009117457,0
3726,0.034765095,0
3727,0.0037178071,0
3728,0.24248235,0
3729,0.14938238,0
3730,0.11953055,0
3731,0.061427146,0
3732,0.0032041261,0
3733,0.03132069,0
3734,0.042114887,0
3735,0.003264092,0
3736,0.13355696,0
3737,0.022560367,0
3738,0.006489739,0
3739,0.0008287074,0
3740,0.016900796,0
3741,0.0032829675,0
3742,0.09025813,0
3743,0.024399651,0
3744,0.010774205,0
3745,0.005821734,0
3746,0.06697689,0
3747,0.054003064,0
3748,0.026974373,0
3749,7.0275375e-05,0
3750,0.0174907,0
3751,0.010289107,0
3752,0.01078876,0
3753,0.00035689713,0
3754,0.008556571,0
3755,0.04199344,0
3756,0.03894079,0
3757,0.043494266,0
3758,0.008979104,0
3759,0.0090975845,0
3760,0.0028621897,0
3761,0.03630281,0
3762,0.0005577083,0
3763,0.057124,0
3764,0.06694217,0
3765,0.07506787,0
3766,0.00014511206,0
3767,0.017400049,0
3768,0.10626231,0
3769,0.07596428,0
3770,0.00015020261,0
3771,0.016413068,0
3772,0.05703079,0
3773,0.07759247,0
3774,0.016799,0
3775,0.06688584,0
3776,0.051825967,0
3777,0.038620103,0
3778,0.011961121,0
3779,0.021428894,0
3780,0.039244186,0
3781,0.040112797,0
3782,0.029260391,0
3783,0.059752353,0
3784,0.0020213441,0
3785,0.012263042,0
3786,0.009710751,0
3787,0.04882351,0
3788,0.0036997206,0
3789,0.0013691571,0
3790,0.030067857,0
3791,0.031792462,0
3792,0.0142268855,0
3793,0.026828889,0
3794,0.026600916,0
3795,0.04543848,0
3796,0.016174227,0
3797,0.01695552,0
3798,0.0037650238,0
3799,0.005751334,0
3800,0.011646252,0
3801,0.00791244,0
3802,0.088860326,0
3803,0.0622783,0
3804,0.08291413,0
3805,0.044494774,0
3806,0.09586641,0
3807,0.044153128,0
3808,0.026646996,0
3809,0.041743685,0
3810,0.7937505,1
3811,0.002968457,0
3812,0.69610083,1
3813,0.017472174,0
3814,0.0015464887,0
3815,0.0067187645,0
3816,0.016977524,0
3817,0.06316079,0
3818,0.044506054,0
3819,0.03261683,0
3820,0.0034139354,0
3821,0.0045158872,0
3822,0.026817184,0
